Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1979,NBA,4,86,Malcolm Cesare,Florida,,,,,,,,,,,,,,,,
1979,NBA,5,107,Mark Eaton,UCLA,875,25169,5216,6939,840,.458,.000,.649,28.8,6.0,7.9,1.0,44.8,.085,-0.1,11.8
1979,NBA,6,127,Dale Shackleford,Syracuse,,,,,,,,,,,,,,,,
1979,NBA,7,147,Ollie Matson,Pepperdine,,,,,,,,,,,,,,,,
1979,NBA,8,165,Charles Jones,Albany State University,726,14095,1826,3253,623,.480,.000,.618,19.4,2.5,4.5,0.9,24.6,.084,-0.9,4.0
1979,NBA,9,183,Hosea Champine,Robert Morris University (PA),,,,,,,,,,,,,,,,
1979,NBA,10,201,Korky Nelson,Santa Clara,,,,,,,,,,,,,,,,
1978,NBA,1,19,Marty Byrnes,Syracuse,263,4254,1495,586,409,.463,,.736,16.2,5.7,2.2,1.6,4.2,.048,-2.4,-0.5
1978,NBA,3,63,Joel Kramer,San Diego State,328,4184,1257,916,343,.479,,.737,12.8,3.8,2.8,1.0,9.1,.105,-1.3,0.8
1978,NBA,4,85,Bob Miller,Cincinnati,2,8,4,5,1,.667,,,4.0,2.0,2.5,0.5,0.1,.360,-4.0,0.0
1978,NBA,4,88,Wayne Smith,University of California Irvine,,,,,,,,,,,,,,,,
1978,NBA,5,107,Andre Wakefield,Loyola Chicago,81,633,187,80,73,.354,,.708,7.8,2.3,1.0,0.9,-1.1,-0.080,-7.0,-0.9
1978,NBA,6,128,Charles Thompson,Houston,,,,,,,,,,,,,,,,
1978,NBA,7,149,Steve Malovic,San Diego State,39,445,80,86,26,.463,,.667,11.4,2.1,2.2,0.7,0.3,.027,-3.4,-0.2
1978,NBA,8,167,George Fowler,University of the Pacific,,,,,,,,,,,,,,,,
1978,NBA,9,184,Nate Stokes,Grand Canyon University,,,,,,,,,,,,,,,,
1978,NBA,10,199,Lewis Cohen,Cal Poly,,,,,,,,,,,,,,,,
1977,NBA,1,5,Walter Davis,UNC,1033,28859,19521,3053,3878,.511,,.851,27.9,18.9,3.0,3.8,76.9,.128,1.5,25.3
1977,NBA,3,66,Mike Bratz,Stanford,586,10613,4081,1030,1851,.407,,.830,18.1,7.0,1.8,3.2,11.1,.050,-1.8,0.6
1977,NBA,4,71,Greg Griffin,Idaho State University,36,422,145,103,24,.361,,.639,11.7,4.0,2.9,0.7,-0.1,-0.011,-6.5,-0.5
1977,NBA,5,93,Cecil Rellford,St. John's,,,,,,,,,,,,,,,,
1977,NBA,6,115,Billy McKinney,Northwestern,476,9189,3823,677,1661,.493,,.820,19.3,8.0,1.4,3.5,15.6,.082,-1.2,1.7
1977,NBA,7,136,Alvin Scott,Oral Roberts,627,10853,3088,1992,847,.481,,.733,17.3,4.9,3.2,1.4,23.0,.102,0.2,5.9
1977,NBA,8,156,Alvin Joseph,University of California Riverside,,,,,,,,,,,,,,,,
1976,NBA,1,10,Ron Lee,Oregon,448,9586,3285,1219,1688,.416,,.705,21.4,7.3,2.7,3.8,10.7,.054,-0.4,3.9
