Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1970,NBA,5,76,Ron Knight,California State University Los Angeles,101,1145,472,283,83,.433,,.500,11.3,4.7,2.8,0.8,0.2,.007,,
1970,NBA,6,93,George Janky,Dayton,,,,,,,,,,,,,,,,
1970,NBA,7,110,Claude English,Rhode Island,18,70,27,20,6,.262,,.714,3.9,1.5,1.1,0.3,-0.3,-0.215,,
1970,NBA,8,127,Doug Boyd,TCU,,,,,,,,,,,,,,,,
1970,NBA,9,144,Billy Gaskins,Oregon,,,,,,,,,,,,,,,,
1970,NBA,10,161,Israel Oliver,Elizabeth City State University,,,,,,,,,,,,,,,,
1970,NBA,11,176,Dan McLemore,Bowling Green,,,,,,,,,,,,,,,,
1970,NBA,12,188,Paul Adams,Central Washington University,,,,,,,,,,,,,,,,
1970,NBA,13,199,Alex Boyd,Nevada,,,,,,,,,,,,,,,,
1970,NBA,14,208,Frank Lothridge,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,
1970,NBA,15,218,Wayne Canaday,Miami (FL),,,,,,,,,,,,,,,,
1970,NBA,16,226,Doug Williams,St. Mary's University,,,,,,,,,,,,,,,,
1970,NBA,18,235,Bruce Butchko,Southern Illinois,,,,,,,,,,,,,,,,
1970,NBA,19,239,Mark Gabriel,Hanover College,,,,,,,,,,,,,,,,
