Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1983,NBA,1,3,Rodney McCray,Louisville,768,24876,9014,5087,2750,.503,.260,.761,32.4,11.7,6.6,3.6,56.0,.108,1.0,19.1
1983,NBA,3,48,Craig Ehlo,Washington State,873,21071,7492,3139,2456,.453,.369,.689,24.1,8.6,3.6,2.8,41.2,.094,0.6,14.1
1983,NBA,4,71,Darrell Browder,TCU,,,,,,,,,,,,,,,,
1983,NBA,5,94,Chuck Barnett,Oklahoma,,,,,,,,,,,,,,,,
1983,NBA,6,117,Jim Stack,Northwestern,,,,,,,,,,,,,,,,
1983,NBA,7,140,Brian Kellerman,Idaho,,,,,,,,,,,,,,,,
1983,NBA,8,163,Jeff Bolding,Arkansas State University,,,,,,,,,,,,,,,,
1983,NBA,9,185,James Campbell,Oklahoma City University,,,,,,,,,,,,,,,,
1982,NBA,1,16,Terry Teagle,Baylor,687,14509,7982,1803,956,.465,.210,.792,21.1,11.6,2.6,1.4,13.4,.044,-2.9,-3.2
1982,NBA,2,42,Jeff Taylor,Texas Tech,56,818,179,82,113,.412,.000,.696,14.6,3.2,1.5,2.0,-0.1,-0.008,-3.0,-0.2
1982,NBA,3,63,Chuck Nevitt,NC State,155,826,251,239,19,.438,,.589,5.3,1.6,1.5,0.1,0.5,.031,-4.8,-0.6
1982,NBA,4,85,Andre Gaddy,George Mason,,,,,,,,,,,,,,,,
1982,NBA,5,107,Jeff Schneider,Virginia Tech,,,,,,,,,,,,,,,,
1982,NBA,6,132,Don Wilson,Louisiana-Monroe,,,,,,,,,,,,,,,,
1982,NBA,7,154,Mike Helms,Wake Forest,,,,,,,,,,,,,,,,
1982,NBA,8,176,Dan Callandrillo,Seton Hall,,,,,,,,,,,,,,,,
1981,NBA,2,45,Ed Turner,,,,,,,,,,,,,,,,,
1981,NBA,4,81,Larry Spriggs,Howard University,169,2202,873,384,218,.517,.000,.752,13.0,5.2,2.3,1.3,3.4,.074,-2.5,-0.2
1981,NBA,5,105,Hasan Houston,Bradley,,,,,,,,,,,,,,,,
1981,NBA,6,127,Fred Cowan,Kentucky,,,,,,,,,,,,,,,,
1981,NBA,7,151,Joe Faine,Bowling Green,,,,,,,,,,,,,,,,
1981,NBA,8,172,Stanley Brewer,West Georgia,,,,,,,,,,,,,,,,
1980,NBA,2,27,John Stroud,Ole Miss,9,88,25,13,9,.324,,.750,9.8,2.8,1.4,1.0,-0.1,-0.036,-4.6,-0.1
1980,NBA,2,38,Terry Stotts,Oklahoma,,,,,,,,,,,,,,,,
1980,NBA,2,43,Billy Williams,Clemson,,,,,,,,,,,,,,,,
1980,NBA,4,84,Dean Hunger,Utah State University,,,,,,,,,,,,,,,,
1980,NBA,5,106,Albert Jones,New Mexico,,,,,,,,,,,,,,,,
1980,NBA,6,130,Everette Jefferson,New Mexico,,,,,,,,,,,,,,,,
1980,NBA,7,152,Joe Nehls,Arizona,,,,,,,,,,,,,,,,
1980,NBA,8,173,Rosie Barnes,Bowling Green,,,,,,,,,,,,,,,,
1979,NBA,1,17,Lee Johnson,,12,90,17,22,1,.280,,.600,7.5,1.4,1.8,0.1,-0.2,-0.095,-6.4,-0.2
1979,NBA,2,42,Paul Mokeski,Kansas,694,9739,2764,2342,500,.451,.216,.694,14.0,4.0,3.4,0.7,13.5,.067,-3.3,-3.3
1979,NBA,3,59,Ricardo Brown,Pepperdine,,,,,,,,,,,,,,,,
1979,NBA,4,76,Sammy Drummer,Georgia Tech,,,,,,,,,,,,,,,,
1979,NBA,4,80,Lionel Green,LSU,,,,,,,,,,,,,,,,
1979,NBA,5,104,Allen Leavell,Oklahoma City University,700,16248,6684,1164,3339,.450,.234,.834,23.2,9.5,1.7,4.8,29.9,.088,0.4,9.8
1979,NBA,6,124,Collie Davis,Southern University and A&M College,,,,,,,,,,,,,,,,
1979,NBA,7,143,Rich Valavicius,Auburn,,,,,,,,,,,,,,,,
1979,NBA,8,161,Delbert Watson,East Tennessee State University,,,,,,,,,,,,,,,,
1978,NBA,2,28,Buster Matheney,Utah,,,,,,,,,,,,,,,,
