Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1969,NBA,4,56,Dave Scholz,Illinois,1,1,2,0,0,1.000,,,1.0,2.0,0.0,0.0,0.0,1.316,,
1969,NBA,5,70,Joe Cromer,Temple,,,,,,,,,,,,,,,,
1969,NBA,6,84,John Jones,Villanova,,,,,,,,,,,,,,,,
1969,NBA,7,98,Dave Hamilton,West Virginia State University,,,,,,,,,,,,,,,,
1969,NBA,8,112,Jim Bowles,Trinity University,,,,,,,,,,,,,,,,
1969,NBA,9,126,Larry Lewis,Saint Francis University,,,,,,,,,,,,,,,,
1969,NBA,10,140,Bill Justus,Tennessee,,,,,,,,,,,,,,,,
1969,NBA,11,154,Bruce Sloan,Kansas,,,,,,,,,,,,,,,,
1969,NBA,12,167,Fatty Taylor,La Salle,79,1548,301,211,288,.420,,.569,19.6,3.8,2.7,3.6,2.1,.066,0.5,1.0
1968,NBA,1,14,Shaler Halimon,Utah State University,170,2523,1136,571,302,.397,,.622,14.8,6.7,3.4,1.8,-0.1,-0.001,,
1968,NBA,5,62,Larry Miller,UNC,,,,,,,,,,,,,,,,
1968,NBA,6,76,Chuck Williams,Colorado,138,2869,754,238,449,.443,,.809,20.8,5.5,1.7,3.3,1.9,.032,-2.8,-0.6
1968,NBA,7,90,Bill Jones,Fairfield,,,,,,,,,,,,,,,,
1968,NBA,8,104,Melvin Jones,Albany State University,,,,,,,,,,,,,,,,
1968,NBA,9,118,Clarence Brookins,Temple,,,,,,,,,,,,,,,,
1968,NBA,10,132,Greg Cisson,Rider University,,,,,,,,,,,,,,,,
1968,NBA,11,145,Bill Soens,Miami (FL),,,,,,,,,,,,,,,,
1968,NBA,12,158,Ted Campbell,North Carolina A&T,,,,,,,,,,,,,,,,
1968,NBA,13,170,Earl Seyfert,Kansas State,,,,,,,,,,,,,,,,
1968,NBA,14,181,Tom Youngdale,Davidson,,,,,,,,,,,,,,,,
1968,NBA,15,189,George Mack,North Carolina A&T,,,,,,,,,,,,,,,,
1968,NBA,16,197,Joe Crews,Villanova,,,,,,,,,,,,,,,,
1968,NBA,17,203,Nate Ware,Tennessee State,,,,,,,,,,,,,,,,
1967,NBA,1,12,Craig Raymond,BYU,27,177,55,68,8,.344,,.647,6.6,2.0,2.5,0.3,0.0,-0.001,,
1967,NBA,5,53,Jim Reid,Winston-Salem State,6,52,21,11,3,.500,,.200,8.7,3.5,1.8,0.5,0.1,.078,,
1967,NBA,6,65,Tim Powers,Creighton,,,,,,,,,,,,,,,,
1967,NBA,7,77,Frank Card,South Carolina State,,,,,,,,,,,,,,,,
1967,NBA,8,89,Jim Connelly,Virginia,,,,,,,,,,,,,,,,
1967,NBA,9,100,Ron Filipek,Tennessee Technological University,19,73,43,25,7,.383,,.500,3.8,2.3,1.3,0.4,0.0,-0.009,,
1967,NBA,10,111,Butch Erwin,Niagara University,,,,,,,,,,,,,,,,
1967,NBA,11,121,Ted Campbell,North Carolina A&T,,,,,,,,,,,,,,,,
1967,NBA,12,131,Hubie Marshall,La Salle,,,,,,,,,,,,,,,,
1967,NBA,13,139,George Mack,North Carolina A&T,,,,,,,,,,,,,,,,
1967,NBA,14,145,Wayne Brabender,University of Minnesota Morris,,,,,,,,,,,,,,,,
1967,NBA,15,151,Sherman Dillard,Tulsa,,,,,,,,,,,,,,,,
1967,NBA,16,156,Wayne Chapman,Western Kentucky,,,,,,,,,,,,,,,,
1967,NBA,17,159,Charles Paulk,Oklahoma State,,,,,,,,,,,,,,,,
1966,NBA,1,9,Matt Guokas,Saint Joseph's,735,16603,4285,1446,2174,.489,,.727,22.6,5.8,2.0,3.0,26.7,.077,-1.8,0.2
1966,NBA,2,19,Bill Melchionni,Villanova,144,1450,640,202,203,.412,,.673,10.1,4.4,1.4,1.4,1.0,.033,,
1966,NBA,3,29,Donnie Freeman,Illinois,64,1480,689,180,171,.434,,.819,23.1,10.8,2.8,2.7,2.4,.078,-1.5,0.2
1966,NBA,4,39,Ken Wilburn,Central State University,7,40,18,13,3,.471,,.250,5.7,2.6,1.9,0.4,0.0,.038,,
1966,NBA,5,49,Tom Duff,Saint Joseph's,,,,,,,,,,,,,,,,
1966,NBA,6,59,Red Robbins,Tennessee,,,,,,,,,,,,,,,,
1966,NBA,9,83,Pat Caldwell,Rockhurst University,,,,,,,,,,,,,,,,
1966,NBA,10,90,Bob Bedell,Stanford,,,,,,,,,,,,,,,,
1965,NBA,1,7,Billy Cunningham,UNC,654,22406,13626,6638,2625,.446,,.720,34.3,20.8,10.1,4.0,63.2,.135,2.1,3.6
1965,NBA,2,16,Jesse Branson,Elon University,5,14,5,9,1,.167,,.750,2.8,1.0,1.8,0.2,0.0,-0.060,,
1965,NBA,3,25,Bob Weiss,Penn State,783,17277,5989,1398,2931,.428,,.828,22.1,7.6,1.8,3.7,31.2,.087,0.2,2.6
1965,NBA,4,34,Hank Finkel,Dayton,551,6866,2790,2151,426,.449,,.662,12.5,5.1,3.9,0.8,13.5,.094,-3.0,-0.2
1965,NBA,5,43,Richie Moore,Villanova,,,,,,,,,,,,,,,,
1965,NBA,6,52,Mitch Edwards,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,
1965,NBA,7,60,John Young,Midwestern State University,,,,,,,,,,,,,,,,
1965,NBA,8,68,Bob Barnek,St. Bonaventure,,,,,,,,,,,,,,,,
1965,NBA,9,74,Gene West,Drake University,,,,,,,,,,,,,,,,
1965,NBA,10,80,Dean Church,Louisiana,,,,,,,,,,,,,,,,
1965,NBA,11,86,Curt Fromal,La Salle,,,,,,,,,,,,,,,,
1965,NBA,12,92,Dan Anderson,Augsburg College,,,,,,,,,,,,,,,,
1965,NBA,13,97,Rick Park,Tulsa,,,,,,,,,,,,,,,,
1965,NBA,14,101,Jack Margenthaler,Houston,,,,,,,,,,,,,,,,
1965,NBA,15,105,James Pitts,Georgia,,,,,,,,,,,,,,,,
1965,NBA,16,109,Larry Rafferty,Fairfield,,,,,,,,,,,,,,,,
1964,NBA,1,4,Luke Jackson,University of Texas Rio Grande Valley,522,13783,5170,4613,818,.415,,.722,26.4,9.9,8.8,1.6,22.3,.078,,
1964,NBA,2,13,Ira Harge,New Mexico,,,,,,,,,,,,,,,,
1964,NBA,3,22,Larry Jones,Toledo,95,2235,854,241,270,.400,,.815,23.5,9.0,2.5,2.8,2.5,.055,-0.2,0.9
1964,NBA,4,31,Frank Corace,La Salle,,,,,,,,,,,,,,,,
1964,NBA,5,40,Lou Skurcenski,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,
1964,NBA,6,49,Ricky Kaminsky,Yale,,,,,,,,,,,,,,,,
1964,NBA,7,58,Gordon Hatton,Dayton,,,,,,,,,,,,,,,,
1964,NBA,8,67,Bob Pelkington,Xavier,,,,,,,,,,,,,,,,
1964,NBA,9,75,Jim Brennan,Clemson,,,,,,,,,,,,,,,,
1964,NBA,10,82,Wally Briggs,North Carolina A&T,,,,,,,,,,,,,,,,
1964,NBA,11,89,Thomas Lowry,West Virginia,,,,,,,,,,,,,,,,
1964,NBA,12,93,Julius Myers,Morris Brown College,,,,,,,,,,,,,,,,
1963,NBA,1,7,Tom Hoover,Villanova,100,1270,350,425,56,.413,,.591,12.7,3.5,4.3,0.6,0.6,.023,,
1963,NBA,2,16,Hershell West,Grambling State University,,,,,,,,,,,,,,,,
1963,NBA,3,25,Jerry Greenspan,Maryland,25,329,122,83,11,.388,,.724,13.2,4.9,3.3,0.4,0.4,.060,,
1963,NBA,4,34,Ray Flynn,Providence,,,,,,,,,,,,,,,,
1963,NBA,5,43,Tony Cerkvenik,Arizona State,,,,,,,,,,,,,,,,
1963,NBA,6,52,Vince Brewer,Iowa State,,,,,,,,,,,,,,,,
1963,NBA,7,61,Bill Brown,Howard Payne University,,,,,,,,,,,,,,,,
1962,NBA,1,5,Len Chappell,Wake Forest,591,10596,5621,3113,434,.452,,.691,17.9,9.5,5.3,0.7,19.0,.086,,
1962,NBA,2,14,Chet Walker,Bradley,1032,33433,18831,7314,2126,.470,,.796,32.4,18.2,7.1,2.1,117.4,.168,2.5,5.8
1962,NBA,3,23,Porter Meriwether,Tennessee State,31,268,119,29,43,.393,,.697,8.6,3.8,0.9,1.4,0.2,.030,,
1962,NBA,4,32,Bob McCully,St. Bonaventure,,,,,,,,,,,,,,,,
1962,NBA,5,41,John Windsor,Stanford,11,68,27,26,2,.370,,.875,6.2,2.5,2.4,0.2,0.1,.091,,
1962,NBA,6,50,Lanny Van Eman,Wichita State,,,,,,,,,,,,,,,,
1962,NBA,7,59,Bob Sharpenter,Georgetown,,,,,,,,,,,,,,,,
1962,NBA,8,67,Jerry Harkness,Loyola Chicago,5,59,29,6,6,.433,,.375,11.8,5.8,1.2,1.2,0.0,-0.017,,
1962,NBA,9,76,Vince Brewer,Iowa State,,,,,,,,,,,,,,,,
1961,NBA,1,6,Ben Warley,Tennessee State,288,4656,1767,1524,204,.413,,.724,16.2,6.1,5.3,0.7,8.0,.083,,
1961,NBA,2,19,Chris Smith,Virginia Tech,,,,,,,,,,,,,,,,
1961,NBA,3,28,Chuck Osborne,Western Kentucky,4,21,5,9,1,.125,,.750,5.3,1.3,2.3,0.3,-0.1,-0.134,,
1961,NBA,4,37,Hank Whitney,Iowa State,,,,,,,,,,,,,,,,
1961,NBA,5,46,Don Jacobsen,South Dakota State,,,,,,,,,,,,,,,,
1961,NBA,6,55,Billy Joe Price,New Mexico State,,,,,,,,,,,,,,,,
1961,NBA,7,64,Roger Newman,Kentucky,,,,,,,,,,,,,,,,
1961,NBA,8,73,Dave Mills,Seattle University,,,,,,,,,,,,,,,,
1961,NBA,9,81,Rex Tippitt,Grambling State University,,,,,,,,,,,,,,,,
1961,NBA,10,88,Pete Chudy,Syracuse,,,,,,,,,,,,,,,,
1961,NBA,11,96,Charles Sammons,LeMoyne College,,,,,,,,,,,,,,,,
1960,NBA,1,5,Lee Shaffer,UNC,196,5488,3291,1240,232,.420,,.776,28.0,16.8,6.3,1.2,8.2,.072,,
1960,NBA,2,13,Wilbur Trosch,Saint Francis University,,,,,,,,,,,,,,,,
1960,NBA,3,21,Joe Roberts,Ohio State,181,2908,1118,936,109,.383,,.648,16.1,6.2,5.2,0.6,2.2,.036,,
1960,NBA,4,29,Carl Cole,Eastern Kentucky University,,,,,,,,,,,,,,,,
1960,NBA,5,37,Jim Mudd,University of North Texas,,,,,,,,,,,,,,,,
1960,NBA,6,45,Herschell Turner,Nebraska,,,,,,,,,,,,,,,,
1960,NBA,7,53,Bennie Coffman,Kentucky,,,,,,,,,,,,,,,,
1960,NBA,8,60,Dick Lynch,LeMoyne College,,,,,,,,,,,,,,,,
1960,NBA,9,67,Bernie Finlay,San Diego State,,,,,,,,,,,,,,,,
1959,NBA,1,5,Dick Barnett,Tennessee State,971,28937,15358,2812,2729,.456,,.761,29.8,15.8,2.9,2.8,68.7,.114,-3.6,0.0
1959,NBA,2,13,Gene Tormohlen,Tennessee,271,3223,1191,1122,257,.411,,.579,11.9,4.4,4.1,0.9,2.3,.034,,
1959,NBA,3,21,Jon Cincebox,Syracuse,,,,,,,,,,,,,,,,
1959,NBA,4,29,Paul Neumann,Stanford,451,11003,4989,1318,1453,.442,,.799,24.4,11.1,2.9,3.2,28.3,.124,,
1959,NBA,5,37,Roger Taylor,Illinois,,,,,,,,,,,,,,,,
1959,NBA,6,45,Bob Dalton,California,,,,,,,,,,,,,,,,
1959,NBA,7,53,Darnel Haney,Utah State University,,,,,,,,,,,,,,,,
1958,NBA,1,6,Connie Dierking,Cincinnati,706,15474,7094,4757,1053,.417,,.697,21.9,10.0,6.7,1.5,13.3,.041,,
1958,NBA,2,14,Hal Greer,Marshall,1122,39788,21586,5665,4540,.452,,.801,35.5,19.2,5.0,4.0,102.7,.124,,
1958,NBA,3,22,John Nacincik,Maryland,,,,,,,,,,,,,,,,
1958,NBA,4,30,Tommy Kearns,UNC,1,7,2,0,0,1.000,,,7.0,2.0,0.0,0.0,0.0,.230,,
1958,NBA,5,38,Fred Grim,Arkansas,,,,,,,,,,,,,,,,
1958,NBA,6,46,Jack Mimlitz,Saint Louis,,,,,,,,,,,,,,,,
1958,NBA,7,54,Pete Tillotson,Michigan,,,,,,,,,,,,,,,,
1958,NBA,8,62,Ruel Tucker,Rockhurst University,,,,,,,,,,,,,,,,
1957,NBA,1,7,George Bon Salle,Illinois,3,9,4,2,0,.250,,,3.0,1.3,0.7,0.0,-0.1,-0.429,,
1957,NBA,2,15,Jim Morgan,Louisville,,,,,,,,,,,,,,,,
1957,NBA,3,23,Vince Cohen,Syracuse,,,,,,,,,,,,,,,,
1957,NBA,4,31,Jerry Mallett,Baylor,,,,,,,,,,,,,,,,
1957,NBA,5,39,Frank Nimmo,Cincinnati,,,,,,,,,,,,,,,,
1957,NBA,6,47,Lyndon Lee,Oklahoma City University,,,,,,,,,,,,,,,,
1957,NBA,7,54,Dick Gaines,Seton Hall,,,,,,,,,,,,,,,,
1957,NBA,8,61,Cebe Price,Marshall,,,,,,,,,,,,,,,,
1957,NBA,9,68,Jim Brown,Syracuse,,,,,,,,,,,,,,,,
1957,NBA,10,74,Jack Nichols,Colgate,,,,,,,,,,,,,,,,
1957,NBA,12,82,Jim Weeks,New York Institute of Technology,,,,,,,,,,,,,,,,
1956,NBA,1,5,Joe Holup,George Washington,192,3526,1347,852,193,.342,,.781,18.4,7.0,4.4,1.0,4.2,.058,,
1956,NBA,2,13,Paul Judson,Illinois,,,,,,,,,,,,,,,,
1956,NBA,3,21,Forest Able,Western Kentucky,1,1,0,1,1,.000,,,1.0,0.0,1.0,1.0,0.0,-2.062,,
1956,NBA,4,29,Swede Halbrook,Oregon State,143,2039,786,949,64,.347,,.591,14.3,5.5,6.6,0.4,0.3,.007,,
1956,NBA,5,37,Jim Ray,Toledo,8,64,9,5,5,.176,,.600,8.0,1.1,0.6,0.6,-0.2,-0.115,,
1956,NBA,6,45,Jim McLaughlin,Saint Louis,,,,,,,,,,,,,,,,
1956,NBA,7,53,Les Roh,Idaho State University,,,,,,,,,,,,,,,,
1956,NBA,8,61,Chester Webb,Georgia Southern University,,,,,,,,,,,,,,,,
1956,NBA,9,68,Dick Julio,University of Massachusetts Dartmouth,,,,,,,,,,,,,,,,
1956,NBA,10,75,Bob Hopkins,Grambling State University,273,5122,2237,1526,189,.394,,.761,18.8,8.2,5.6,0.7,9.5,.089,,
1956,NBA,11,81,Willie Bergines,West Virginia,,,,,,,,,,,,,,,,
1956,NBA,12,85,Dick Kenyon,LeMoyne College,,,,,,,,,,,,,,,,
1956,NBA,13,89,Milt Graham,Colgate,,,,,,,,,,,,,,,,
1956,NBA,14,92,Chuck Rolles,Cornell,,,,,,,,,,,,,,,,
1955,NBA,1,7,Ed Conlin,Fordham,486,11392,4891,2349,949,.370,,.750,23.4,10.1,4.8,2.0,14.2,.060,,
1955,NBA,2,16,Don Schlundt,Indiana,,,,,,,,,,,,,,,,
1955,NBA,3,23,Jack Sallee,Dayton,,,,,,,,,,,,,,,,
1955,NBA,4,32,Frank Ehmann,Northwestern,,,,,,,,,,,,,,,,
1955,NBA,5,39,Mal Duffy,St. Bonaventure,,,,,,,,,,,,,,,,
1955,NBA,6,48,Ron Tomsic,Stanford,,,,,,,,,,,,,,,,
1955,NBA,7,55,Ed Galvin,Loyola New Orleans,,,,,,,,,,,,,,,,
1955,NBA,8,64,Cliff Dwyer,NC State,,,,,,,,,,,,,,,,
1955,NBA,9,71,Marty Satalino,St. John's,,,,,,,,,,,,,,,,
1955,NBA,10,80,Russ Lawler,Stanford,,,,,,,,,,,,,,,,
1955,NBA,11,86,Stan Glowaski,Seattle University,,,,,,,,,,,,,,,,
1954,NBA,1,6,Red Kerr,Illinois,905,27784,12480,10092,2004,.418,,.723,30.7,13.8,11.2,2.2,61.8,.107,,
1954,NBA,2,15,Dick Farley,Indiana,211,3822,1378,527,386,.384,,.700,18.1,6.5,2.5,1.8,8.2,.103,,
1954,NBA,3,24,Jim Tucker,Duquesne,99,1301,407,349,52,.349,,.762,13.1,4.1,3.5,0.5,1.3,.047,,
1954,NBA,4,33,Don McLane,Duquesne,,,,,,,,,,,,,,,,
1954,NBA,5,42,Tom Pottenburgh,Siena College,,,,,,,,,,,,,,,,
1954,NBA,6,51,Norman Pott,Wheaton College,,,,,,,,,,,,,,,,
1954,NBA,7,60,Gus Lovett,Franklin & Marshall College,,,,,,,,,,,,,,,,
1954,NBA,8,69,Mel Besdin,Syracuse,,,,,,,,,,,,,,,,
1954,NBA,9,77,Fletcher Johnson,Duquesne,,,,,,,,,,,,,,,,
1954,NBA,10,86,Jack Davidson,UCLA,,,,,,,,,,,,,,,,
1953,NBA,1,7,Jim Neal,Wofford College,80,1093,350,304,33,.301,,.601,13.7,4.4,3.8,0.4,0.1,.005,,
1953,NBA,2,16,Dick Knostman,Kansas State,5,47,13,17,6,.300,,.636,9.4,2.6,3.4,1.2,0.2,.183,,
1953,NBA,3,,Billy Kenville,St. Bonaventure,345,6778,2434,1206,715,.363,,.758,19.6,7.1,3.5,2.1,13.7,.097,,
1953,NBA,4,,Andy McGowan,Manhattan College,,,,,,,,,,,,,,,,
1953,NBA,5,,Warren Shackelford,Tulsa,,,,,,,,,,,,,,,,
1953,NBA,6,,Bill Jenkins,LeMoyne College,,,,,,,,,,,,,,,,
1953,NBA,7,,Bill Hull,Utah State University,,,,,,,,,,,,,,,,
1953,NBA,8,,Joe Hughes,Denver,,,,,,,,,,,,,,,,
1953,NBA,9,,Gerry Nappy,Georgetown,,,,,,,,,,,,,,,,
1953,NBA,10,,Al Bailey,Duquesne,,,,,,,,,,,,,,,,
1953,NBA,11,,Glenn Dille,Tulsa,,,,,,,,,,,,,,,,
1953,NBA,12,,Garrett Beshear,Murray State,,,,,,,,,,,,,,,,
1952,NBA,1,8,Bob Lochmueller,Louisville,62,802,232,162,47,.322,,.607,12.9,3.7,2.6,0.8,0.5,.031,,
1952,NBA,2,,Jim Brasco,NYU,20,248,77,24,21,.266,,.794,12.4,3.9,1.2,1.1,-0.2,-0.036,,
1952,NBA,3,,Ken McBride,University of Maryland Eastern Shore,12,249,117,31,14,.327,,.724,20.8,9.8,2.6,1.2,-0.4,-0.084,,
1952,NBA,4,,Bud Donnelly,La Salle,,,,,,,,,,,,,,,,
1952,NBA,5,,Jim Kennedy,Duquesne,,,,,,,,,,,,,,,,
1952,NBA,6,,Harry Moore,West Virginia,,,,,,,,,,,,,,,,
1952,NBA,7,,Bob Roche,Syracuse,,,,,,,,,,,,,,,,
1951,NBA,1,5,John McConathy,Northwestern State University,11,106,14,20,8,.138,,.429,9.6,1.3,1.8,0.7,-0.5,-0.214,,
1951,NBA,2,15,Don Savage,LeMoyne College,17,173,54,31,14,.242,,.686,10.2,3.2,1.8,0.8,-0.1,-0.029,,
1951,NBA,3,25,Bato Govedarica,DePaul,23,258,75,18,24,.316,,.676,11.2,3.3,0.8,1.0,0.2,.044,,
1951,NBA,4,35,Paul Horvath,NC State,,,,,,,,,,,,,,,,
1951,NBA,5,45,Glen Anderson,Colorado State,,,,,,,,,,,,,,,,
1951,NBA,6,55,Bob Wheeler,Idaho,,,,,,,,,,,,,,,,
1951,NBA,7,65,Roy Reardon,St. Francis College,,,,,,,,,,,,,,,,
1951,NBA,8,75,Tom Jockle,Syracuse,,,,,,,,,,,,,,,,
1951,NBA,9,81,Ray Kirkwasser,Ithaca College,,,,,,,,,,,,,,,,
1950,NBA,1,12,Don Lofgran,San Francisco,209,3422,1265,817,216,.329,,.692,23.1,6.1,3.9,1.0,3.0,.044,,
1950,NBA,2,24,Gerry Calabrese,St. John's,104,937,492,149,148,.348,,.702,16.2,4.7,1.4,1.4,1.9,.046,,
1950,NBA,3,36,Stan Christie,USC,,,,,,,,,,,,,,,,
1950,NBA,4,48,Paul Merchant,Oklahoma,,,,,,,,,,,,,,,,
1950,NBA,5,60,Paul Hickey,Denver,,,,,,,,,,,,,,,,
1950,NBA,6,72,Mack Suprunowicz,Michigan,,,,,,,,,,,,,,,,
1950,NBA,7,84,Lou Arko,University of Akron,,,,,,,,,,,,,,,,
1950,NBA,8,96,Bob Healey,Georgia,,,,,,,,,,,,,,,,
1950,NBA,9,108,Bob Savage,Syracuse,,,,,,,,,,,,,,,,
1950,NBA,10,118,Glenn Wilkes,Mercer University,,,,,,,,,,,,,,,,
