Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1977,NBA,6,122,Roy Pace,Rutgers University-Camden,,,,,,,,,,,,,,,,
1977,NBA,7,142,Dave Kyle,Cleveland State University,,,,,,,,,,,,,,,,
1977,NBA,8,161,Tom Harris,Bowling Green,,,,,,,,,,,,,,,,
1976,NBA,1,16,Norm Cook,Kansas,27,148,65,30,6,.373,,.529,5.5,2.4,1.1,0.2,-0.1,-0.018,-4.4,-0.1
1976,NBA,3,51,Jerry Fort,Nebraska,,,,,,,,,,,,,,,,
1976,NBA,4,67,Lewis Linder,Kentucky State University,,,,,,,,,,,,,,,,
1976,NBA,5,85,Lewis McKinney,Saint Louis,,,,,,,,,,,,,,,,
1976,NBA,6,103,Art Collins,St. Thomas University,29,395,94,41,25,.354,.000,.667,13.6,3.2,1.4,0.9,-0.4,-0.054,-5.8,-0.4
1976,NBA,7,121,Ralph Drollinger,UCLA,6,67,15,19,14,.500,,.250,11.2,2.5,3.2,2.3,-0.2,-0.117,-4.1,-0.1
1976,NBA,8,139,John Clark,Northeastern University,,,,,,,,,,,,,,,,
1976,NBA,9,156,Bill Collins,Boston College,,,,,,,,,,,,,,,,
1976,NBA,10,172,Otho Tucker,Illinois,,,,,,,,,,,,,,,,
1975,NBA,1,17,Tom Boswell,South Carolina,366,7046,2821,1709,591,.533,,.724,19.3,7.7,4.7,1.6,15.2,.104,-1.1,1.6
1975,NBA,3,53,Jerome Anderson,West Virginia,49,290,127,25,16,.490,,.694,5.9,2.6,0.5,0.3,0.4,.068,-3.4,-0.1
1975,NBA,4,72,Cyrus Mann,Illinois State,,,,,,,,,,,,,,,,
1975,NBA,5,89,Darryl Brown,Fordham,,,,,,,,,,,,,,,,
1975,NBA,6,108,Rick Coleman,Jacksonville University,,,,,,,,,,,,,,,,
1975,NBA,7,125,Al Boswell,Oral Roberts,,,,,,,,,,,,,,,,
