Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1960,NBA,12,83,John Dobbert,Wheaton College,,,,,,,,,,,,,,,,
1960,NBA,13,88,Lee Hopfenspirger,Hamline University,,,,,,,,,,,,,,,,
1959,NBA,1,2,Bailey Howell,Mississippi State,950,30627,17770,9383,1853,.480,,.762,32.2,18.7,9.9,2.0,114.8,.180,,
1959,NBA,2,9,Tom Robitaille,Rice University,,,,,,,,,,,,,,,,
1959,NBA,2,10,Don Goldstein,Louisville,,,,,,,,,,,,,,,,
1959,NBA,3,18,Gary Alcorn,Fresno State,78,844,261,329,24,.293,,.598,10.8,3.3,4.2,0.3,-1.3,-0.072,,
1959,NBA,4,26,George Lee,Michigan,297,5158,2229,1235,258,.379,,.734,17.4,7.5,4.2,0.9,6.6,.061,,
1959,NBA,5,34,Tony Windis,Wyoming,9,193,36,47,32,.267,,.667,21.4,4.0,5.2,3.6,-0.2,-0.057,,
1959,NBA,6,42,Lou Jordan,Cornell,,,,,,,,,,,,,,,,
1959,NBA,7,50,Doug Smart,Washington,,,,,,,,,,,,,,,,
1959,NBA,8,57,Chuck Curtis,Pacific Lutheran University,,,,,,,,,,,,,,,,
1959,NBA,9,63,Doyle Edmiston,Hardin-Simmons University,,,,,,,,,,,,,,,,
1959,NBA,10,69,Bruno Boin,Washington,,,,,,,,,,,,,,,,
1959,NBA,11,75,M.C. Burton,Michigan,,,,,,,,,,,,,,,,
1958,NBA,2,11,Barney Cable,Bradley,362,6817,2372,1884,381,.420,,.665,18.8,6.6,5.2,1.1,6.5,.046,,
1958,NBA,3,19,Roy DeWitz,Kansas State,,,,,,,,,,,,,,,,
1958,NBA,4,27,Ralph Crosthwaite,Western Kentucky,,,,,,,,,,,,,,,,
1958,NBA,5,35,Hank Morano,Saint Peter's College,,,,,,,,,,,,,,,,
1958,NBA,6,43,Shellie McMillon,Bradley,263,4977,2397,1571,232,.434,,.634,18.9,9.1,6.0,0.9,8.1,.078,,
1958,NBA,7,51,Ed Blair,Western Michigan,,,,,,,,,,,,,,,,
1958,NBA,8,59,Jack Quiggle,Michigan State,,,,,,,,,,,,,,,,
1958,NBA,9,66,Harry Marske,North Dakota State University,,,,,,,,,,,,,,,,
1958,NBA,10,72,Pete Gaudin,Loyola New Orleans,,,,,,,,,,,,,,,,
1958,NBA,11,77,Herb Merritt,Tennessee Technological University,,,,,,,,,,,,,,,,
